variant_id,narrative
V9045,Create Purchase Order Item (handled by resource user_059) Change Price (handled by resource user_071) (+22h) Change Price (handled by resource user_071) (+2m) Change Price (handled by resource user_071) (+1m) Change Price (handled by resource user_071) (+2m) Change Price (handled by resource user_071) (+1m) Change Price (handled by resource user_071) Change Price (handled by resource user_071) (+1m) Change Price (handled by resource user_071) Change Price (handled by resource user_071) Change Price (handled by resource user_071) (+1m) Change Price (handled by resource user_071) Change Price (handled by resource user_071) Change Price (handled by resource user_071) (+1m) Change Price (handled by resource user_071) Change Price (handled by resource user_071) (+2m) Change Price (handled by resource user_071) (+1m) Vendor creates invoice (+29d) Vendor creates invoice (+1d) Vendor creates debit memo Record Goods Receipt (handled by resource user_031) (+6d) Record Invoice Receipt (handled by resource user_235) (+13d) Record Subsequent Invoice (handled by resource user_015) (+12d) Clear Invoice (handled by resource user_002) (+52d) Cancel Subsequent Invoice (handled by resource user_015) (+34m) Clear Invoice (handled by resource user_015) (+1m) Cancel Subsequent Invoice (handled by resource user_015) (+19m) Record Subsequent Invoice (handled by resource user_015) (+16h) Clear Invoice (handled by resource user_015) (+11m) Record Subsequent Invoice (handled by resource user_015) (+2m) Clear Invoice (handled by resource user_002) (+7d) Rework observed: Cancel Subsequent Invoice was repeated (seen in 1 cases); Change Price was repeated (seen in 1 cases); Clear Invoice was repeated (seen in 1 cases); Record Subsequent Invoice was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V9046,Create Purchase Order Item (handled by resource user_033) Vendor creates invoice (+14d) Record Goods Receipt (handled by resource user_035) (+2d) Vendor creates invoice (+18d) Record Invoice Receipt (handled by resource user_020) (+9d) Remove Payment Block (handled by resource user_015) (+5d) Vendor creates debit memo (+9h) Cancel Invoice Receipt (handled by resource user_012) (+28d) Clear Invoice (handled by resource user_005) (+3d) Record Invoice Receipt (handled by resource user_001) (+7d) Clear Invoice (handled by resource user_002) (+27d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V9047,Create Purchase Order Item (handled by resource user_377) Change Quantity (handled by resource user_377) (+15d) Change Quantity (handled by resource user_377) (+5d) Record Goods Receipt (handled by resource user_384) (+37m) Change Quantity (handled by resource user_095) (+1d) Vendor creates invoice (+29d) Record Invoice Receipt (handled by resource user_019) (+26d) Clear Invoice (handled by resource user_002) (+45d) Rework observed: Change Quantity was repeated (seen in 1 cases).
V9048,Create Purchase Order Item (handled by resource user_377) Delete Purchase Order Item (handled by resource user_377) (+5d) Reactivate Purchase Order Item (handled by resource user_095) (+1d) Change Quantity (handled by resource user_095) Change Quantity (handled by resource user_095) (+8d) Record Goods Receipt (handled by resource user_162) (+7h) Change Quantity (handled by resource user_095) (+4d) Vendor creates invoice (+17d) Record Invoice Receipt (handled by resource user_019) (+26d) Clear Invoice (handled by resource user_002) (+45d) Rework observed: Change Quantity was repeated (seen in 1 cases).
V9049,Create Purchase Order Item (handled by resource user_095) Change Quantity (handled by resource user_095) (+4d) Change Quantity (handled by resource user_095) (+8d) Record Goods Receipt (handled by resource user_162) (+7d) Change Quantity (handled by resource user_095) (+1m) Record Goods Receipt (handled by resource user_162) Change Delivery Indicator (handled by resource user_095) Vendor creates invoice (+3d) Record Invoice Receipt (handled by resource user_019) (+26d) Clear Invoice (handled by resource user_002) (+45d) Rework observed: Change Quantity was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases).
V9050,Create Purchase Order Item (handled by resource user_332) Change Quantity (handled by resource user_045) (+41d) Change Quantity (handled by resource user_045) (+1m) Vendor creates invoice (+10d) Record Invoice Receipt (handled by resource user_012) (+4d) Record Goods Receipt (handled by resource user_047) (+3h) Remove Payment Block (handled by resource batch_02) (+11h) Set Payment Block (handled by resource user_015) (+61d) Clear Invoice (handled by resource user_004) (+7d) Rework observed: Change Quantity was repeated (seen in 1 cases).
V9051,Create Purchase Order Item (handled by resource user_332) Record Goods Receipt (handled by resource user_047) (+6d) Vendor creates invoice (+12h) Record Invoice Receipt (handled by resource user_019) (+21d) Vendor creates debit memo (+7d) Cancel Subsequent Invoice (handled by resource user_013) (+22d) Remove Payment Block (handled by resource batch_02) (+14h) Set Payment Block (handled by resource user_015) (+60d) Clear Invoice (handled by resource user_004) (+7d) Set Payment Block (handled by resource user_294) (+19h) Clear Invoice (handled by resource user_015) (+10d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Set Payment Block was repeated (seen in 1 cases).
V9052,Create Purchase Order Item (handled by resource user_370) Vendor creates invoice (+10d) Vendor creates debit memo Record Goods Receipt (handled by resource user_104) (+13d) Record Invoice Receipt (handled by resource user_019) (+19d) Record Invoice Receipt (handled by resource user_019) (+7d) Cancel Invoice Receipt (handled by resource user_015) (+2d) Clear Invoice (handled by resource user_015) (+1m) Change Price (handled by resource user_071) (+4d) Remove Payment Block (handled by resource user_015) (+6h) Clear Invoice (handled by resource user_002) (+38d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases).
V9053,Create Purchase Order Item (handled by resource user_084) Change Quantity (handled by resource user_084) (+113d) Record Goods Receipt (handled by resource batch_03) (+2h) Vendor creates invoice (+1d) Change Quantity (handled by resource user_084) (+5d) Change Delivery Indicator (handled by resource user_084) Record Goods Receipt (handled by resource batch_03) (+5d) Change Quantity (handled by resource user_084) (+17h) Change Delivery Indicator (handled by resource user_084) Record Invoice Receipt (handled by resource user_012) (+17d) Rework observed: Change Delivery Indicator was repeated (seen in 1 cases); Change Quantity was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases).
V9054,Create Purchase Order Item (handled by resource user_102) Vendor creates invoice (+12d) Vendor creates invoice (+1d) Record Goods Receipt (handled by resource user_087) (+12h) Record Goods Receipt (handled by resource user_258) (+9h) Record Goods Receipt (handled by resource user_101) (+17h) Record Invoice Receipt (handled by resource user_019) (+12d) Record Invoice Receipt (handled by resource user_019) (+35m) Record Invoice Receipt (handled by resource user_019) (+1d) Clear Invoice (handled by resource user_002) (+23d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V9055,Create Purchase Order Item (handled by resource user_085) Record Goods Receipt (handled by resource user_190) (+27d) Record Goods Receipt (handled by resource user_190) (+2d) Vendor creates invoice (+3h) Vendor creates debit memo Vendor creates invoice (+1d) Record Invoice Receipt (handled by resource user_235) (+7d) Record Invoice Receipt (handled by resource user_235) (+4m) Clear Invoice (handled by resource user_002) (+84d) Clear Invoice (handled by resource user_015) (+26d) Cancel Invoice Receipt (handled by resource user_015) Record Invoice Receipt (handled by resource user_015) (+5m) Clear Invoice (handled by resource user_005) (+2d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V9056,Create Purchase Order Item (handled by resource user_286) Vendor creates invoice (+27d) Record Goods Receipt (handled by resource batch_06) (+13h) Vendor creates invoice (+6d) Vendor creates debit memo Record Invoice Receipt (handled by resource user_019) (+15d) Cancel Invoice Receipt (handled by resource user_020) (+10m) Record Invoice Receipt (handled by resource user_020) (+5m) Clear Invoice (handled by resource user_027) (+1d) Remove Payment Block (handled by resource user_015) (+15d) Record Invoice Receipt (handled by resource user_019) (+3d) Remove Payment Block (handled by resource user_015) (+11d) Clear Invoice (handled by resource user_002) (+13d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Remove Payment Block was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V9057,Create Purchase Order Item (handled by resource user_286) Change Quantity (handled by resource user_286) (+5d) Vendor creates invoice (+11d) Vendor creates invoice (+4d) Record Goods Receipt (handled by resource batch_06) (+11h) Record Invoice Receipt (handled by resource user_020) (+5h) Record Goods Receipt (handled by resource batch_06) (+6d) Record Goods Receipt (handled by resource batch_06) (+2d) Record Invoice Receipt (handled by resource user_235) (+23h) Clear Invoice (handled by resource user_002) (+62d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V9058,Create Purchase Order Item (handled by resource user_286) Vendor creates invoice (+27d) Vendor creates debit memo Record Goods Receipt (handled by resource batch_06) (+7h) Record Invoice Receipt (handled by resource user_013) (+37d) Cancel Invoice Receipt (handled by resource user_015) (+94d)
V9059,Create Purchase Order Item (handled by resource user_286) Change Quantity (handled by resource user_286) (+12d) Change Quantity (handled by resource user_286) (+15d) Record Goods Receipt (handled by resource batch_06) (+2h) Vendor creates invoice (+12h) Vendor creates debit memo Record Invoice Receipt (handled by resource user_013) (+38d) Cancel Invoice Receipt (handled by resource user_015) (+94d) Rework observed: Change Quantity was repeated (seen in 1 cases).
V9060,Create Purchase Order Item (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet (+7m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Vendor creates invoice (+40d) Record Invoice Receipt (handled by resource user_001) (+8d) Clear Invoice (handled by resource user_002) (+72d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
